"x"
499.672442300502
499.283015774111
498.839790100729
498.343884080381
497.797512735378
497.203064831122
496.568785097364
495.89437095775
495.180792925807
494.430916493808
493.647711292438
492.813182354941
491.944433580358
491.052020657582
490.139566394692
489.210721222169
488.280174792347
487.344353430192
486.403128938706
485.45998968095
484.518378108569
483.587130724297
482.666207628737
481.757045322542
480.862759029449
479.98635593392
479.119128878857
478.273009449557
477.454901830263
476.667495821141
475.913309513693
475.211305521015
474.552011810051
473.931652774103
473.351872569181
472.81412428558
472.329415055219
471.893850497853
471.505197337723
471.164035685357
470.870736645393
470.618449654125
470.411870646652
470.2532879924
470.142461184365
470.078954809724
470.085338055019
470.14590714714
470.251775171031
470.401506932161
470.593499820145
470.831478709883
471.109834019607
471.424714925448
471.773981930185
472.155380658385
472.568800438629
473.01185144238
473.481512594137
473.97521458278
474.490322273238
475.039710239691
475.608433913713
476.188162533488
476.776006928044
477.369095423951
477.976167086721
478.588555606616
479.199813922423
479.807141215943
480.407810398632
480.994939575118
481.568009148353
482.126036472276
482.666876762336
483.188517660395
483.709315578073
484.214047029911
484.694188425406
485.148112882037
485.574371544229
485.976504550657
486.349334155217
486.690245009808
486.998554860601
487.27378566166
487.513107595323
487.718613860918
487.891392993667
488.031806695397
488.140397518552
488.232579116137
488.297276312493
488.330271133368
488.33272267092
488.305954837467
488.256064382562
488.181262006418
488.081659630081
487.959067585222
487.815397884879
487.634491122802
487.429390154375
487.20864199308
486.974991369824
486.731201605342
486.493739674909
486.253175752761
486.006967192895
485.757519789936
485.507191769625
485.23804843223
484.965896053375
484.700132956204
484.443300676937
484.197772865315
483.939301770648
483.687359240271
483.453153584527
483.238874606652
483.046407022834
482.861529322184
482.694190385379
482.550663114243
482.431930042295
482.338652344577
482.23925742724
482.15701046015
482.103271214964
482.078175147303
482.081489706948
482.074252615009
482.083699365943
482.123122111217
482.192397977783
482.291020905761
482.405337061501
482.540838972144
482.700319863629
482.882315578372
483.085091441401
483.269974188635
483.465571669835
483.683715975223
483.922873952862
484.181185072748
484.426745518369
484.675864321989
484.936390019454
485.206300818723
485.483411132848
485.756547604565
486.032065614728
486.310888071111
486.590468879787
486.868166298233
487.121575408506
487.363566151671
487.598831482298
487.825181047997
488.040429135662
488.226118329833
488.393345747563
488.546209247313
488.683127360077
488.80258223079
488.911666977327
489.003360947472
489.073303917474
489.12006317804
489.142328061978
489.126312782667
489.083149201424
489.016964678012
488.927289184085
488.813773079832
488.669900686513
488.499370095174
488.30426499997
488.084768156175
487.841202193097
487.587524858552
487.316719171593
487.02501716207
486.713050578745
486.381565543679
486.017451058951
485.631484829473
485.229595605783
484.813098346854
484.38340508722
483.943858653854
483.49554267471
483.039532153185
482.577468287765
482.111048488134
481.653093839968
481.196933344918
480.74033930876
480.284940574108
479.832389505664
479.374695634532
478.921885469901
478.479266510801
478.04865064132
477.631825664153
477.233904410591
476.852801555188
476.48875644571
476.143297787379
475.817903031105
475.52384165501
475.255885583074
475.011893901362
474.792922666682
474.599947062947
474.430182052275
474.287246347368
474.173195617456
474.088713716139
474.034379650084
474.011186859708
474.018670293218
474.056846609374
474.12586284836
474.225751089546
474.37260286613
474.55418824898
474.764454410592
475.002794053361
475.268491997968
475.551434738419
475.858170649478
476.191115114404
476.549308958221
476.931685021811
477.346856672183
477.785497658628
478.242702618503
478.716957031271
479.20666668293
479.721128439387
480.251256448527
480.791530115001
481.34002483584
481.89476289014
482.450990428163
483.008801419953
483.567185733072
484.124160805146
484.677724944827
485.231470312251
485.779475430616
486.317860526564
486.844651684894
487.357893263613
487.874014181587
488.377536262817
488.860147624664
489.319890674803
489.754872562722
490.15352457681
490.523133875493
490.865913027738
491.180565167398
491.465875767386
491.737161863438
491.980707382056
492.18973315365
492.363289352146
492.500544359296
492.609016607466
492.683056737059
492.719527930477
492.718105076539
492.678594158086
492.601215563532
492.487231089135
492.337038077109
492.151063310622
491.929856400648
491.685199319909
491.410061577302
491.101538446154
490.760601431731
490.388337487331
489.995896331712
489.577272787303
489.13041828652
488.656798968862
488.157981837213
487.63559499133
487.093953943225
486.535302398727
485.961573369354
485.37475316778
484.783581755202
484.183388686402
483.573699532032
482.956640496275
482.33437425228
481.721029311055
481.112007225672
480.505593760576
479.903878677513
479.308945228011
478.714440422503
478.128404746923
477.555825916916
476.998805757673
476.459405520276
475.946803414585
475.457172819449
474.989789603746
474.546394669958
474.12866509277
473.740019907544
473.380469823377
473.050773714805
472.752254142771
472.486149094762
472.245217326174
472.037186359556
471.866027078945
471.732660193641
471.637898138815
471.58058499111
471.560800185294
471.5793462471
471.636545602181
471.7326129933
471.869635667139
472.046287424082
472.261709874288
472.515587212822
472.807493447765
473.114874080705
473.45288099525
473.828426293191
474.240824622227
474.689277834044
475.17999966842
475.705062591149
476.260498776069
476.844916241818
477.45683430969
478.080332607931
478.724093213223
479.391350580135
480.080374157062
480.789359674912
481.50511378041
482.233765366634
482.977194922756
483.733380627897
484.500248247486
485.269206176784
486.040721213276
486.814487896051
487.588263401413
488.359792993889
489.122307725538
489.876889825445
490.622793842388
491.357731874552
492.079435415557
492.765515368113
493.428161161466
494.072185034347
494.695598936309
495.296462665498
495.875095299797
496.425577081319
496.944922584293
497.431333582416
497.883106967849
498.285511630237
498.647425813958
498.972135292266
499.258430077197
499.505210361101
499.700079149984
499.849004115793
499.954980787011
500.017443978969
500.035959260434
500.006783006363
499.931108656739
499.809892240886
499.643214531947
499.431297588627
499.169131870604
498.860958299555
498.509236836437
498.114749924067
497.678412575988
497.183030384723
496.642724217382
496.06513212263
495.451825320488
494.804481194476
494.135148562834
493.436804429524
492.707577037
491.949396044917
491.164281469182
490.340540487544
489.491345061641
